,0
AGE,27.0
W,36.0
L,46.0
PW,37
PL,45
MOV,-1.45
SOS,0.03
SRS,-1.42
ORtg,108.4
DRtg,109.9
NRtg,-1.5
PACE,93.4
FTr,0.349
3PAr,0.179
TS%,0.539
eFG%,0.489
TOV%,14.8
ORB%,33.9
FT/FGA,0.265
eFG%,0.51
TOV%,15.2
DRB%,67.2
FT/FGA,0.232
ARENA,Oakland-Alameda County Coliseum Arena
ATTENDANCE,616025
ATTENDANCE/G,
TEAM,GSW
SEASON,1995-96
