,0
AGE,29.2
W,50.0
L,32.0
PW,49
PL,33
MOV,2.61
SOS,0.36
SRS,2.97
ORtg,105.5
DRtg,102.6
NRtg,2.9
PACE,89.4
FTr,0.3
3PAr,0.177
TS%,0.531
eFG%,0.489
TOV%,14.5
ORB%,30.2
FT/FGA,0.223
eFG%,0.483
TOV%,14.9
DRB%,72.3
FT/FGA,0.194
ARENA,Rose Garden Arena
ATTENDANCE,796258
ATTENDANCE/G,19421
TEAM,POR
SEASON,2002-03
