,0
AGE,29.5
W,43.0
L,39.0
PW,45
PL,37
MOV,1.41
SOS,0.15
SRS,1.56
ORtg,108.0
DRtg,106.7
NRtg,1.3
PACE,105.4
FTr,0.275
3PAr,0.084
TS%,0.523
eFG%,0.478
TOV%,11.2
ORB%,29.1
FT/FGA,0.217
eFG%,0.501
TOV%,15.2
DRB%,71.3
FT/FGA,0.264
ARENA,McNichols Sports Arena
ATTENDANCE,484288
ATTENDANCE/G,
TEAM,DEN
SEASON,1989-90
