,0
AGE,27.0
W,33.0
L,49.0
PW,36
PL,46
MOV,-1.62
SOS,-0.19
SRS,-1.81
ORtg,106.9
DRtg,108.7
NRtg,-1.8
PACE,92.7
FTr,0.316
3PAr,0.253
TS%,0.539
eFG%,0.492
TOV%,12.5
ORB%,23.7
FT/FGA,0.244
eFG%,0.499
TOV%,13.4
DRB%,71.1
FT/FGA,0.24
ARENA,Air Canada Centre
ATTENDANCE,703388
ATTENDANCE/G,17156
TEAM,TOR
SEASON,2004-05
