,0
AGE,27.0
W,42.0
L,40.0
PW,41
PL,41
MOV,0.04
SOS,0.11
SRS,0.15
ORtg,110.3
DRtg,110.2
NRtg,0.1
PACE,98.7
FTr,0.299
3PAr,0.314
TS%,0.564
eFG%,0.527
TOV%,13.2
ORB%,23.5
FT/FGA,0.222
eFG%,0.52
TOV%,12.6
DRB%,76.1
FT/FGA,0.203
ARENA,STAPLES Center
ATTENDANCE,697812
ATTENDANCE/G,17020
TEAM,LAC
SEASON,2017-18
