,0
AGE,28.7
W,57.0
L,25.0
PW,61
PL,21
MOV,8.18
SOS,-0.27
SRS,7.91
ORtg,114.8
DRtg,106.3
NRtg,8.5
PACE,95.5
FTr,0.38
3PAr,0.194
TS%,0.575
eFG%,0.527
TOV%,14.1
ORB%,32.6
FT/FGA,0.288
eFG%,0.492
TOV%,16.1
DRB%,68.7
FT/FGA,0.278
ARENA,Tacoma Dome
ATTENDANCE,633604
ATTENDANCE/G,17368.0
TEAM,SEA
SEASON,1994-95
