,0
AGE,25.6
W,28.0
L,54.0
PW,28
PL,54
MOV,-4.88
SOS,0.62
SRS,-4.26
ORtg,106.2
DRtg,111.4
NRtg,-5.2
PACE,93.6
FTr,0.271
3PAr,0.243
TS%,0.532
eFG%,0.491
TOV%,13.4
ORB%,26.6
FT/FGA,0.208
eFG%,0.517
TOV%,13.6
DRB%,71.0
FT/FGA,0.227
ARENA,Sleep Train Arena
ATTENDANCE,563743
ATTENDANCE/G,13750
TEAM,SAC
SEASON,2012-13
