,0
AGE,27.7
W,55.0
L,27.0
PW,50
PL,32
MOV,3.09
SOS,-0.22
SRS,2.87
ORtg,106.1
DRtg,102.7
NRtg,3.4
PACE,91.9
FTr,0.273
3PAr,0.097
TS%,0.526
eFG%,0.493
TOV%,14.6
ORB%,33.8
FT/FGA,0.192
eFG%,0.482
TOV%,15.3
DRB%,70.8
FT/FGA,0.225
ARENA,Chicago Stadium
ATTENDANCE,760816
ATTENDANCE/G,
TEAM,CHI
SEASON,1993-94
