,0
AGE,27.7
W,41.0
L,41.0
PW,40
PL,42
MOV,-0.2
SOS,-0.57
SRS,-0.77
ORtg,102.0
DRtg,102.2
NRtg,-0.2
PACE,89.4
FTr,0.312
3PAr,0.18
TS%,0.519
eFG%,0.471
TOV%,14.5
ORB%,27.0
FT/FGA,0.239
eFG%,0.452
TOV%,12.8
DRB%,71.4
FT/FGA,0.235
ARENA,Conseco Fieldhouse
ATTENDANCE,731800
ATTENDANCE/G,17849
TEAM,IND
SEASON,2000-01
