,0
AGE,25.5
W,43.0
L,39.0
PW,40
PL,42
MOV,-0.22
SOS,-0.67
SRS,-0.89
ORtg,103.6
DRtg,103.8
NRtg,-0.2
PACE,92.4
FTr,0.297
3PAr,0.219
TS%,0.522
eFG%,0.481
TOV%,11.7
ORB%,21.9
FT/FGA,0.219
eFG%,0.491
TOV%,12.6
DRB%,77.6
FT/FGA,0.183
ARENA,Time Warner Cable Arena
ATTENDANCE,636268
ATTENDANCE/G,15519
TEAM,CHA
SEASON,2013-14
