,0
AGE,25.7
W,42.0
L,40.0
PW,43
PL,39
MOV,0.71
SOS,-0.43
SRS,0.28
ORtg,108.9
DRtg,108.1
NRtg,0.8
PACE,98.1
FTr,0.216
3PAr,0.36
TS%,0.55
eFG%,0.518
TOV%,11.9
ORB%,22.0
FT/FGA,0.168
eFG%,0.515
TOV%,11.8
DRB%,79.7
FT/FGA,0.186
ARENA,Amway Center
ATTENDANCE,720024
ATTENDANCE/G,17431
TEAM,ORL
SEASON,2018-19
