,0
AGE,24.3
W,21.0
L,61.0
PW,24
PL,58
MOV,-6.32
SOS,0.74
SRS,-5.58
ORtg,98.1
DRtg,104.3
NRtg,-6.2
PACE,101.2
FTr,0.334
3PAr,0.012
TS%,0.51
eFG%,0.464
TOV%,18.0
ORB%,33.4
FT/FGA,0.242
eFG%,0.512
TOV%,18.6
DRB%,65.9
FT/FGA,0.242
ARENA,Pontiac Silverdome
ATTENDANCE,228348
ATTENDANCE/G,
TEAM,DET
SEASON,1980-81
