,0
AGE,25.7
W,49.0
L,33.0
PW,50
PL,32
MOV,3.4
SOS,0.15
SRS,3.56
ORtg,110.3
DRtg,107.0
NRtg,3.3
PACE,102.8
FTr,0.266
3PAr,0.347
TS%,0.545
eFG%,0.514
TOV%,11.7
ORB%,26.0
FT/FGA,0.19
eFG%,0.523
TOV%,14.4
DRB%,78.2
FT/FGA,0.206
ARENA,Chesapeake Energy Arena
ATTENDANCE,746323
ATTENDANCE/G,18203
TEAM,OKC
SEASON,2018-19
