,0
AGE,26.3
W,41.0
L,41.0
PW,49
PL,33
MOV,2.9
SOS,-0.44
SRS,2.47
ORtg,110.2
DRtg,107.0
NRtg,3.2
PACE,90.2
FTr,0.247
3PAr,0.217
TS%,0.551
eFG%,0.511
TOV%,11.4
ORB%,23.4
FT/FGA,0.2
eFG%,0.505
TOV%,13.5
DRB%,75.0
FT/FGA,0.205
ARENA,Air Canada Centre
ATTENDANCE,796835
ATTENDANCE/G,19435
TEAM,TOR
SEASON,2007-08
