,0
AGE,26.6
W,40.0
L,42.0
PW,37
PL,45
MOV,-1.29
SOS,0.22
SRS,-1.08
ORtg,105.5
DRtg,106.9
NRtg,-1.4
PACE,95.3
FTr,0.355
3PAr,0.016
TS%,0.529
eFG%,0.476
TOV%,14.4
ORB%,31.6
FT/FGA,0.27
eFG%,0.482
TOV%,15.1
DRB%,65.2
FT/FGA,0.268
ARENA,Omni Coliseum
ATTENDANCE,286049
ATTENDANCE/G,
TEAM,ATL
SEASON,1983-84
