,0
AGE,27.2
W,56.0
L,26.0
PW,54
PL,28
MOV,4.4
SOS,-0.77
SRS,3.63
ORtg,104.1
DRtg,99.3
NRtg,4.8
PACE,92.5
FTr,0.29
3PAr,0.235
TS%,0.535
eFG%,0.49
TOV%,14.3
ORB%,24.9
FT/FGA,0.226
eFG%,0.46
TOV%,12.9
DRB%,76.8
FT/FGA,0.197
ARENA,Bankers Life Fieldhouse
ATTENDANCE,717542
ATTENDANCE/G,17501
TEAM,IND
SEASON,2013-14
