,0
AGE,26.0
W,49.0
L,33.0
PW,46
PL,36
MOV,1.8
SOS,-0.45
SRS,1.36
ORtg,111.2
DRtg,109.3
NRtg,1.9
PACE,97.4
FTr,0.254
3PAr,0.284
TS%,0.564
eFG%,0.528
TOV%,12.8
ORB%,24.1
FT/FGA,0.199
eFG%,0.524
TOV%,13.8
DRB%,75.5
FT/FGA,0.213
ARENA,Verizon Center
ATTENDANCE,697107
ATTENDANCE/G,17003
TEAM,WAS
SEASON,2016-17
