,0
AGE,27.9
W,44.0
L,38.0
PW,41
PL,41
MOV,0.02
SOS,0.52
SRS,0.55
ORtg,105.6
DRtg,105.6
NRtg,0.0
PACE,91.6
FTr,0.299
3PAr,0.176
TS%,0.53
eFG%,0.491
TOV%,14.3
ORB%,29.1
FT/FGA,0.219
eFG%,0.488
TOV%,13.9
DRB%,69.8
FT/FGA,0.199
ARENA,KeyArena at Seattle Center
ATTENDANCE,640847
ATTENDANCE/G,15630
TEAM,SEA
SEASON,2000-01
