,0
AGE,25.5
W,46.0
L,36.0
PW,47
PL,35
MOV,2.13
SOS,-0.25
SRS,1.88
ORtg,106.0
DRtg,103.9
NRtg,2.1
PACE,101.0
FTr,0.353
3PAr,0.021
TS%,0.535
eFG%,0.488
TOV%,15.4
ORB%,33.3
FT/FGA,0.26
eFG%,0.49
TOV%,16.0
DRB%,67.9
FT/FGA,0.218
ARENA,Memorial Coliseum
ATTENDANCE,483974
ATTENDANCE/G,
TEAM,POR
SEASON,1982-83
