,0
AGE,25.7
W,26.0
L,56.0
PW,29
PL,53
MOV,-4.27
SOS,0.53
SRS,-3.74
ORtg,104.7
DRtg,109.5
NRtg,-4.8
PACE,88.4
FTr,0.361
3PAr,0.121
TS%,0.522
eFG%,0.469
TOV%,15.0
ORB%,31.9
FT/FGA,0.273
eFG%,0.499
TOV%,14.2
DRB%,72.3
FT/FGA,0.34
ARENA,Delta Center
ATTENDANCE,769014
ATTENDANCE/G,18756
TEAM,UTA
SEASON,2004-05
