,0
AGE,26.1
W,42.0
L,40.0
PW,44
PL,38
MOV,1.0
SOS,-0.4
SRS,0.6
ORtg,106.5
DRtg,105.5
NRtg,1.0
PACE,99.9
FTr,0.324
3PAr,0.045
TS%,0.528
eFG%,0.483
TOV%,14.3
ORB%,33.5
FT/FGA,0.24
eFG%,0.47
TOV%,14.1
DRB%,68.0
FT/FGA,0.261
ARENA,The Summit
ATTENDANCE,660175
ATTENDANCE/G,
TEAM,HOU
SEASON,1986-87
