,0
AGE,28.6
W,48.0
L,34.0
PW,43
PL,39
MOV,0.89
SOS,0.04
SRS,0.93
ORtg,108.7
DRtg,107.8
NRtg,0.9
PACE,94.9
FTr,0.27
3PAr,0.054
TS%,0.536
eFG%,0.495
TOV%,12.9
ORB%,31.2
FT/FGA,0.21
eFG%,0.479
TOV%,12.9
DRB%,69.0
FT/FGA,0.251
ARENA,Boston Garden
ATTENDANCE,608495
ATTENDANCE/G,
TEAM,BOS
SEASON,1992-93
