,0
AGE,25.5
W,21.0
L,45.0
PW,24
PL,42
MOV,-3.76
SOS,0.65
SRS,-3.11
ORtg,100.9
DRtg,105.1
NRtg,-4.2
PACE,88.3
FTr,0.274
3PAr,0.152
TS%,0.517
eFG%,0.476
TOV%,15.2
ORB%,27.5
FT/FGA,0.207
eFG%,0.485
TOV%,13.5
DRB%,73.1
FT/FGA,0.218
ARENA,New Orleans Arena
ATTENDANCE,498618
ATTENDANCE/G,15110
TEAM,NOH
SEASON,2011-12
