,0
AGE,23.8
W,17.0
L,65.0
PW,24
PL,58
MOV,-6.63
SOS,0.67
SRS,-5.97
ORtg,104.2
DRtg,111.1
NRtg,-6.9
PACE,96.5
FTr,0.282
3PAr,0.223
TS%,0.526
eFG%,0.483
TOV%,15.1
ORB%,29.6
FT/FGA,0.217
eFG%,0.514
TOV%,13.1
DRB%,73.7
FT/FGA,0.251
ARENA,Target Center
ATTENDANCE,624960
ATTENDANCE/G,15243
TEAM,MIN
SEASON,2010-11
