,0
AGE,26.4
W,30.0
L,52.0
PW,31
PL,51
MOV,-3.55
SOS,0.48
SRS,-3.07
ORtg,104.5
DRtg,108.2
NRtg,-3.7
PACE,96.1
FTr,0.278
3PAr,0.284
TS%,0.518
eFG%,0.479
TOV%,12.7
ORB%,26.6
FT/FGA,0.204
eFG%,0.504
TOV%,13.0
DRB%,74.7
FT/FGA,0.239
ARENA,Pepsi Center
ATTENDANCE,602707
ATTENDANCE/G,14700
TEAM,DEN
SEASON,2014-15
