,0
AGE,25.6
W,25.0
L,57.0
PW,28
PL,54
MOV,-4.82
SOS,-0.1
SRS,-4.92
ORtg,105.2
DRtg,110.1
NRtg,-4.9
PACE,98.1
FTr,0.238
3PAr,0.342
TS%,0.545
eFG%,0.512
TOV%,13.3
ORB%,20.0
FT/FGA,0.18
eFG%,0.525
TOV%,12.8
DRB%,75.6
FT/FGA,0.187
ARENA,Amway Center
ATTENDANCE,734531
ATTENDANCE/G,17915
TEAM,ORL
SEASON,2017-18
