,0
AGE,27.2
W,43.0
L,39.0
PW,40
PL,42
MOV,-0.33
SOS,-0.28
SRS,-0.61
ORtg,109.2
DRtg,109.6
NRtg,-0.4
PACE,89.5
FTr,0.297
3PAr,0.241
TS%,0.535
eFG%,0.489
TOV%,12.5
ORB%,28.9
FT/FGA,0.233
eFG%,0.513
TOV%,13.5
DRB%,72.8
FT/FGA,0.217
ARENA,Verizon Center
ATTENDANCE,736461
ATTENDANCE/G,17962
TEAM,WAS
SEASON,2007-08
