,0
AGE,24.1
W,40.0
L,42.0
PW,37
PL,45
MOV,-1.51
SOS,0.13
SRS,-1.39
ORtg,108.3
DRtg,109.9
NRtg,-1.6
PACE,93.6
FTr,0.32
3PAr,0.148
TS%,0.536
eFG%,0.494
TOV%,13.7
ORB%,31.3
FT/FGA,0.235
eFG%,0.52
TOV%,13.2
DRB%,73.3
FT/FGA,0.205
ARENA,FedEx Forum
ATTENDANCE,552914
ATTENDANCE/G,13486
TEAM,MEM
SEASON,2009-10
