,0
AGE,24.4
W,26.0
L,40.0
PW,28
PL,38
MOV,-2.2
SOS,0.37
SRS,-1.83
ORtg,104.3
DRtg,106.6
NRtg,-2.3
PACE,93.3
FTr,0.306
3PAr,0.262
TS%,0.524
eFG%,0.477
TOV%,14.0
ORB%,27.5
FT/FGA,0.236
eFG%,0.491
TOV%,12.2
DRB%,73.0
FT/FGA,0.187
ARENA,Target Center
ATTENDANCE,577197
ATTENDANCE/G,17491
TEAM,MIN
SEASON,2011-12
