,0
AGE,24.5
W,22.0
L,60.0
PW,25
PL,57
MOV,-6.21
SOS,0.45
SRS,-5.76
ORtg,105.0
DRtg,111.4
NRtg,-6.4
PACE,95.3
FTr,0.311
3PAr,0.264
TS%,0.539
eFG%,0.5
TOV%,14.0
ORB%,23.8
FT/FGA,0.225
eFG%,0.521
TOV%,12.2
DRB%,73.4
FT/FGA,0.196
ARENA,FedEx Forum
ATTENDANCE,523578
ATTENDANCE/G,12770
TEAM,MEM
SEASON,2007-08
