,0
AGE,26.6
W,45.0
L,37.0
PW,40
PL,42
MOV,-0.2
SOS,0.31
SRS,0.11
ORtg,108.3
DRtg,108.5
NRtg,-0.2
PACE,97.3
FTr,0.385
3PAr,0.05
TS%,0.549
eFG%,0.497
TOV%,16.1
ORB%,34.9
FT/FGA,0.29
eFG%,0.499
TOV%,14.5
DRB%,65.7
FT/FGA,0.215
ARENA,The Spectrum
ATTENDANCE,587748
ATTENDANCE/G,
TEAM,PHI
SEASON,1986-87
