,0
AGE,25.2
W,15.0
L,67.0
PW,15
PL,67
MOV,-11.23
SOS,0.1
SRS,-11.13
ORtg,97.8
DRtg,109.0
NRtg,-11.2
PACE,99.1
FTr,0.296
3PAr,0.042
TS%,0.498
eFG%,0.459
TOV%,17.7
ORB%,35.6
FT/FGA,0.208
eFG%,0.499
TOV%,16.0
DRB%,65.0
FT/FGA,0.292
ARENA,Miami Arena
ATTENDANCE,612754
ATTENDANCE/G,
TEAM,MIA
SEASON,1988-89
