,0
AGE,24.5
W,23.0
L,59.0
PW,24
PL,58
MOV,-6.1
SOS,0.06
SRS,-6.04
ORtg,102.9
DRtg,109.4
NRtg,-6.5
PACE,93.6
FTr,0.308
3PAr,0.141
TS%,0.521
eFG%,0.471
TOV%,14.8
ORB%,28.6
FT/FGA,0.242
eFG%,0.514
TOV%,13.0
DRB%,73.9
FT/FGA,0.216
ARENA,Ford Center
ATTENDANCE,766868
ATTENDANCE/G,18704
TEAM,OKC
SEASON,2008-09
