,0
AGE,25.6
W,40.0
L,42.0
PW,36
PL,46
MOV,-1.7
SOS,0.15
SRS,-1.54
ORtg,107.0
DRtg,108.7
NRtg,-1.7
PACE,98.0
FTr,0.265
3PAr,0.088
TS%,0.51
eFG%,0.473
TOV%,14.1
ORB%,39.1
FT/FGA,0.194
eFG%,0.488
TOV%,14.1
DRB%,66.3
FT/FGA,0.247
ARENA,Brendan Byrne Arena
ATTENDANCE,517356
ATTENDANCE/G,20049.0
TEAM,NJN
SEASON,1991-92
