,0
AGE,29.4
W,53.0
L,29.0
PW,53
PL,29
MOV,4.22
SOS,-0.12
SRS,4.1
ORtg,108.6
DRtg,104.1
NRtg,4.5
PACE,93.1
FTr,0.354
3PAr,0.083
TS%,0.537
eFG%,0.49
TOV%,13.3
ORB%,31.3
FT/FGA,0.262
eFG%,0.469
TOV%,14.6
DRB%,68.4
FT/FGA,0.267
ARENA,Delta Center
ATTENDANCE,814502
ATTENDANCE/G,
TEAM,UTA
SEASON,1993-94
