,0
AGE,27.9
W,54.0
L,28.0
PW,53
PL,29
MOV,3.87
SOS,-0.55
SRS,3.31
ORtg,105.6
DRtg,101.2
NRtg,4.4
PACE,87.2
FTr,0.335
3PAr,0.164
TS%,0.519
eFG%,0.472
TOV%,13.3
ORB%,31.2
FT/FGA,0.247
eFG%,0.461
TOV%,13.5
DRB%,73.0
FT/FGA,0.207
ARENA,The Palace of Auburn Hills
ATTENDANCE,905116
ATTENDANCE/G,22076
TEAM,DET
SEASON,2004-05
