,0
AGE,27.9
W,32.0
L,50.0
PW,31
PL,51
MOV,-3.88
SOS,0.58
SRS,-3.29
ORtg,107.3
DRtg,111.3
NRtg,-4.0
PACE,94.9
FTr,0.284
3PAr,0.291
TS%,0.556
eFG%,0.516
TOV%,13.7
ORB%,21.0
FT/FGA,0.22
eFG%,0.528
TOV%,12.9
DRB%,76.3
FT/FGA,0.227
ARENA,Golden 1 Center
ATTENDANCE,721928
ATTENDANCE/G,17608
TEAM,SAC
SEASON,2016-17
