,0
AGE,25.7
W,23.0
L,43.0
PW,25
PL,41
MOV,-3.3
SOS,-0.36
SRS,-3.67
ORtg,100.8
DRtg,104.5
NRtg,-3.7
PACE,89.3
FTr,0.274
3PAr,0.209
TS%,0.518
eFG%,0.475
TOV%,14.8
ORB%,25.9
FT/FGA,0.211
eFG%,0.475
TOV%,12.8
DRB%,75.4
FT/FGA,0.26
ARENA,Air Canada Centre
ATTENDANCE,555584
ATTENDANCE/G,16836
TEAM,TOR
SEASON,2011-12
