,0
AGE,26.5
W,19.0
L,63.0
PW,22
PL,60
MOV,-7.3
SOS,-0.17
SRS,-7.47
ORtg,104.1
DRtg,112.0
NRtg,-7.9
PACE,92.1
FTr,0.327
3PAr,0.137
TS%,0.527
eFG%,0.482
TOV%,15.8
ORB%,31.5
FT/FGA,0.242
eFG%,0.507
TOV%,13.0
DRB%,66.9
FT/FGA,0.24
ARENA,General Motors Place
ATTENDANCE,660457
ATTENDANCE/G,
TEAM,VAN
SEASON,1997-98
