,0
AGE,26.5
W,36.0
L,46.0
PW,38
PL,44
MOV,-1.11
SOS,0.35
SRS,-0.76
ORtg,108.1
DRtg,109.2
NRtg,-1.1
PACE,96.5
FTr,0.267
3PAr,0.244
TS%,0.545
eFG%,0.501
TOV%,13.1
ORB%,25.4
FT/FGA,0.215
eFG%,0.499
TOV%,12.7
DRB%,74.5
FT/FGA,0.271
ARENA,Conseco Fieldhouse
ATTENDANCE,581472
ATTENDANCE/G,14182
TEAM,IND
SEASON,2008-09
