,0
AGE,24.4
W,32.0
L,50.0
PW,29
PL,53
MOV,-4.29
SOS,0.51
SRS,-3.78
ORtg,105.1
DRtg,109.9
NRtg,-4.8
PACE,88.3
FTr,0.314
3PAr,0.193
TS%,0.53
eFG%,0.483
TOV%,14.5
ORB%,28.2
FT/FGA,0.241
eFG%,0.508
TOV%,13.5
DRB%,73.0
FT/FGA,0.267
ARENA,Rose Garden Arena
ATTENDANCE,670778
ATTENDANCE/G,16360
TEAM,POR
SEASON,2006-07
