,0
AGE,28.7
W,63.0
L,19.0
PW,56
PL,26
MOV,5.8
SOS,0.44
SRS,6.24
ORtg,110.8
DRtg,104.7
NRtg,6.1
PACE,95.5
FTr,0.346
3PAr,0.058
TS%,0.551
eFG%,0.502
TOV%,14.4
ORB%,34.5
FT/FGA,0.266
eFG%,0.458
TOV%,13.2
DRB%,69.2
FT/FGA,0.26
ARENA,The Palace of Auburn Hills
ATTENDANCE,879405
ATTENDANCE/G,
TEAM,DET
SEASON,1988-89
