,0
AGE,26.6
W,37.0
L,45.0
PW,33
PL,49
MOV,-3.07
SOS,-0.12
SRS,-3.19
ORtg,106.2
DRtg,109.2
NRtg,-3.0
PACE,102.0
FTr,0.324
3PAr,0.019
TS%,0.541
eFG%,0.492
TOV%,15.7
ORB%,32.7
FT/FGA,0.252
eFG%,0.499
TOV%,14.4
DRB%,67.5
FT/FGA,0.273
ARENA,ARCO Arena (I)
ATTENDANCE,423653
ATTENDANCE/G,10333
TEAM,SAC
SEASON,1985-86
