,0
AGE,28.0
W,59.0
L,23.0
PW,59
PL,23
MOV,6.52
SOS,-0.76
SRS,5.77
ORtg,110.2
DRtg,103.1
NRtg,7.1
PACE,90.8
FTr,0.387
3PAr,0.198
TS%,0.559
eFG%,0.524
TOV%,13.1
ORB%,27.0
FT/FGA,0.26
eFG%,0.46
TOV%,12.4
DRB%,74.1
FT/FGA,0.242
ARENA,AmericanAirlines Arena
ATTENDANCE,815143
ATTENDANCE/G,19882
TEAM,MIA
SEASON,2004-05
