,0
AGE,26.1
W,51.0
L,31.0
PW,52
PL,30
MOV,4.21
SOS,-0.56
SRS,3.65
ORtg,112.3
DRtg,107.8
NRtg,4.5
PACE,94.7
FTr,0.293
3PAr,0.289
TS%,0.561
eFG%,0.517
TOV%,11.8
ORB%,25.0
FT/FGA,0.233
eFG%,0.507
TOV%,13.5
DRB%,76.3
FT/FGA,0.223
ARENA,Air Canada Centre
ATTENDANCE,813050
ATTENDANCE/G,19830
TEAM,TOR
SEASON,2016-17
