,0
AGE,25.0
W,24.0
L,58.0
PW,27
PL,55
MOV,-5.63
SOS,0.49
SRS,-5.14
ORtg,106.6
DRtg,112.2
NRtg,-5.6
PACE,100.3
FTr,0.297
3PAr,0.255
TS%,0.538
eFG%,0.493
TOV%,13.4
ORB%,26.0
FT/FGA,0.231
eFG%,0.525
TOV%,13.1
DRB%,76.4
FT/FGA,0.264
ARENA,Talking Stick Resort Arena
ATTENDANCE,708639
ATTENDANCE/G,17134
TEAM,PHO
SEASON,2016-17
