,0
AGE,27.9
W,41.0
L,41.0
PW,42
PL,40
MOV,0.33
SOS,-0.05
SRS,0.28
ORtg,110.3
DRtg,110.0
NRtg,0.3
PACE,93.2
FTr,0.37
3PAr,0.147
TS%,0.551
eFG%,0.498
TOV%,13.5
ORB%,29.8
FT/FGA,0.286
eFG%,0.511
TOV%,13.3
DRB%,71.4
FT/FGA,0.225
ARENA,America West Arena
ATTENDANCE,779943
ATTENDANCE/G,
TEAM,PHO
SEASON,1995-96
