,0
AGE,29.4
W,50.0
L,32.0
PW,52
PL,30
MOV,3.66
SOS,-0.29
SRS,3.37
ORtg,107.7
DRtg,103.8
NRtg,3.9
PACE,91.6
FTr,0.332
3PAr,0.228
TS%,0.564
eFG%,0.522
TOV%,14.5
ORB%,22.8
FT/FGA,0.248
eFG%,0.487
TOV%,14.9
DRB%,73.8
FT/FGA,0.251
ARENA,TD Garden
ATTENDANCE,763584
ATTENDANCE/G,18624
TEAM,BOS
SEASON,2009-10
