,0
AGE,25.3
W,40.0
L,42.0
PW,42
PL,40
MOV,0.41
SOS,-0.23
SRS,0.19
ORtg,106.4
DRtg,106.0
NRtg,0.4
PACE,90.4
FTr,0.321
3PAr,0.143
TS%,0.522
eFG%,0.482
TOV%,13.4
ORB%,31.8
FT/FGA,0.227
eFG%,0.504
TOV%,15.1
DRB%,72.0
FT/FGA,0.205
ARENA,Wachovia Center
ATTENDANCE,609675
ATTENDANCE/G,14870
TEAM,PHI
SEASON,2007-08
