,0
AGE,24.0
W,30.0
L,52.0
PW,33
PL,49
MOV,-3.1
SOS,-0.15
SRS,-3.25
ORtg,104.2
DRtg,107.2
NRtg,-3.0
PACE,101.8
FTr,0.296
3PAr,0.018
TS%,0.533
eFG%,0.497
TOV%,15.5
ORB%,29.9
FT/FGA,0.213
eFG%,0.504
TOV%,16.5
DRB%,66.0
FT/FGA,0.287
ARENA,Kemper Arena
ATTENDANCE,305665
ATTENDANCE/G,
TEAM,KCK
SEASON,1981-82
