,0
AGE,29.9
W,47.0
L,35.0
PW,48
PL,34
MOV,2.26
SOS,-0.57
SRS,1.69
ORtg,105.9
DRtg,103.4
NRtg,2.5
PACE,90.9
FTr,0.285
3PAr,0.167
TS%,0.51
eFG%,0.468
TOV%,12.1
ORB%,30.8
FT/FGA,0.213
eFG%,0.476
TOV%,13.3
DRB%,73.2
FT/FGA,0.212
ARENA,Air Canada Centre
ATTENDANCE,793256
ATTENDANCE/G,19348
TEAM,TOR
SEASON,2000-01
