,0
AGE,27.6
W,48.0
L,34.0
PW,44
PL,38
MOV,1.3
SOS,0.18
SRS,1.48
ORtg,109.6
DRtg,108.3
NRtg,1.3
PACE,100.5
FTr,0.237
3PAr,0.319
TS%,0.573
eFG%,0.541
TOV%,13.3
ORB%,20.0
FT/FGA,0.183
eFG%,0.513
TOV%,12.5
DRB%,76.7
FT/FGA,0.175
ARENA,Smoothie King Center
ATTENDANCE,673920
ATTENDANCE/G,16437
TEAM,NOP
SEASON,2017-18
