,0
AGE,26.7
W,52.0
L,30.0
PW,48
PL,34
MOV,2.88
SOS,-0.7
SRS,2.18
ORtg,108.5
DRtg,105.7
NRtg,2.8
PACE,102.9
FTr,0.367
3PAr,0.012
TS%,0.545
eFG%,0.492
TOV%,15.4
ORB%,37.5
FT/FGA,0.282
eFG%,0.475
TOV%,14.1
DRB%,68.0
FT/FGA,0.233
ARENA,HemisFair Arena
ATTENDANCE,440553
ATTENDANCE/G,
TEAM,SAS
SEASON,1980-81
