,0
AGE,26.0
W,60.0
L,22.0
PW,64
PL,18
MOV,9.21
SOS,-0.06
SRS,9.15
ORtg,112.4
DRtg,102.6
NRtg,9.8
PACE,93.3
FTr,0.338
3PAr,0.244
TS%,0.58
eFG%,0.527
TOV%,14.4
ORB%,26.7
FT/FGA,0.28
eFG%,0.469
TOV%,13.5
DRB%,73.4
FT/FGA,0.197
ARENA,Chesapeake Energy Arena
ATTENDANCE,746323
ATTENDANCE/G,18203
TEAM,OKC
SEASON,2012-13
