,0
AGE,27.5
W,44.0
L,38.0
PW,49
PL,33
MOV,2.91
SOS,0.12
SRS,3.04
ORtg,105.0
DRtg,102.1
NRtg,2.9
PACE,99.3
FTr,0.277
3PAr,0.227
TS%,0.526
eFG%,0.486
TOV%,13.9
ORB%,27.7
FT/FGA,0.209
eFG%,0.479
TOV%,15.1
DRB%,69.7
FT/FGA,0.198
ARENA,ARCO Arena (II)
ATTENDANCE,720033
ATTENDANCE/G,
TEAM,SAC
SEASON,1999-00
