,0
AGE,23.5
W,33.0
L,49.0
PW,29
PL,53
MOV,-4.18
SOS,0.2
SRS,-3.98
ORtg,104.3
DRtg,108.7
NRtg,-4.4
PACE,94.2
FTr,0.276
3PAr,0.189
TS%,0.537
eFG%,0.499
TOV%,14.2
ORB%,24.9
FT/FGA,0.207
eFG%,0.51
TOV%,14.2
DRB%,73.1
FT/FGA,0.221
ARENA,BMO Harris Bradley Center
ATTENDANCE,621808
ATTENDANCE/G,15166
TEAM,MIL
SEASON,2015-16
