,0
AGE,24.9
W,42.0
L,40.0
PW,37
PL,45
MOV,-1.22
SOS,0.69
SRS,-0.53
ORtg,101.9
DRtg,103.3
NRtg,-1.4
PACE,86.6
FTr,0.356
3PAr,0.127
TS%,0.509
eFG%,0.456
TOV%,16.1
ORB%,34.1
FT/FGA,0.266
eFG%,0.468
TOV%,15.4
DRB%,72.4
FT/FGA,0.319
ARENA,Delta Center
ATTENDANCE,785330
ATTENDANCE/G,19154
TEAM,UTA
SEASON,2003-04
