,0
AGE,24.4
W,27.0
L,55.0
PW,23
PL,59
MOV,-7.04
SOS,0.2
SRS,-6.84
ORtg,103.8
DRtg,110.9
NRtg,-7.1
PACE,98.3
FTr,0.216
3PAr,0.35
TS%,0.529
eFG%,0.497
TOV%,12.6
ORB%,20.6
FT/FGA,0.164
eFG%,0.542
TOV%,12.4
DRB%,80.6
FT/FGA,0.184
ARENA,United Center
ATTENDANCE,851824
ATTENDANCE/G,20776
TEAM,CHI
SEASON,2017-18
