,0
AGE,26.9
W,19.0
L,63.0
PW,21
PL,61
MOV,-7.46
SOS,0.48
SRS,-6.98
ORtg,105.4
DRtg,113.6
NRtg,-8.2
PACE,91.0
FTr,0.293
3PAr,0.18
TS%,0.524
eFG%,0.48
TOV%,13.2
ORB%,27.7
FT/FGA,0.224
eFG%,0.533
TOV%,13.3
DRB%,71.4
FT/FGA,0.227
ARENA,Verizon Center
ATTENDANCE,681119
ATTENDANCE/G,16613
TEAM,WAS
SEASON,2008-09
