,0
AGE,26.5
W,17.0
L,65.0
PW,17
PL,65
MOV,-9.56
SOS,0.64
SRS,-8.92
ORtg,101.6
DRtg,111.6
NRtg,-10.0
PACE,95.6
FTr,0.292
3PAr,0.29
TS%,0.509
eFG%,0.46
TOV%,12.5
ORB%,23.1
FT/FGA,0.228
eFG%,0.523
TOV%,11.6
DRB%,74.7
FT/FGA,0.202
ARENA,STAPLES Center
ATTENDANCE,778877
ATTENDANCE/G,18997
TEAM,LAL
SEASON,2015-16
