,0
AGE,27.4
W,62.0
L,20.0
PW,58
PL,24
MOV,7.35
SOS,-0.87
SRS,6.48
ORtg,114.1
DRtg,107.0
NRtg,7.1
PACE,103.2
FTr,0.308
3PAr,0.041
TS%,0.589
eFG%,0.551
TOV%,15.7
ORB%,33.8
FT/FGA,0.235
eFG%,0.485
TOV%,13.7
DRB%,67.1
FT/FGA,0.22
ARENA,The Forum
ATTENDANCE,610361
ATTENDANCE/G,15505.0
TEAM,LAL
SEASON,1984-85
