,0
AGE,26.6
W,50.0
L,32.0
PW,51
PL,31
MOV,3.3
SOS,-0.13
SRS,3.18
ORtg,110.8
DRtg,107.1
NRtg,3.7
PACE,87.7
FTr,0.315
3PAr,0.215
TS%,0.547
eFG%,0.499
TOV%,12.1
ORB%,28.2
FT/FGA,0.249
eFG%,0.502
TOV%,13.3
DRB%,74.8
FT/FGA,0.219
ARENA,Rose Garden Arena
ATTENDANCE,840371
ATTENDANCE/G,20497
TEAM,POR
SEASON,2009-10
