,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
10,New Jersey Nets*,82,241.2,40.8,84.6,0.482,0.7,2.3,0.31,40.1,82.3,0.487,23.7,31.7,0.749,13.9,28.6,42.5,23.5,10.1,6.6,22.1,26.4,106.0,25.1,44.0,38.0,0.68,0.18,0.87,103.0,102.3,0.7,103.1,0.326,0.02,0.529,1982
11,Washington Bullets*,82,241.8,41.0,88.2,0.465,0.5,2.2,0.24,40.5,85.9,0.471,20.1,27.3,0.735,13.5,30.7,44.2,23.0,7.6,6.6,16.2,23.3,102.6,26.0,43.0,39.0,0.88,0.19,1.06,103.3,102.5,0.8,99.4,0.294,0.033,0.524,1982
12,Portland Trail Blazers,82,241.2,44.4,88.9,0.499,0.7,2.5,0.262,43.7,86.4,0.506,19.9,26.2,0.758,14.9,28.9,43.8,25.8,8.6,5.2,17.7,26.1,109.2,24.7,42.0,40.0,0.6,-0.21,0.39,108.8,108.2,0.6,100.5,0.332,0.019,0.547,1982
13,Atlanta Hawks*,82,242.4,38.4,81.8,0.47,0.6,2.3,0.247,37.9,79.5,0.476,23.1,30.3,0.762,13.8,29.1,43.0,22.8,7.0,5.3,17.6,26.6,100.5,26.5,42.0,40.0,0.54,0.27,0.81,105.1,104.6,0.5,95.1,0.352,0.019,0.529,1982
14,Detroit Pistons,82,241.8,45.7,89.8,0.509,0.5,2.1,0.234,45.2,87.6,0.516,20.1,27.0,0.745,14.1,29.7,43.8,26.7,9.5,7.1,20.0,29.1,112.0,24.4,39.0,43.0,-0.91,0.28,-0.63,105.8,106.6,-0.8,104.3,0.349,0.029,0.534,1982
15,Indiana Pacers,82,241.8,42.3,86.1,0.491,0.4,2.2,0.186,41.9,83.9,0.499,19.0,26.0,0.73,14.7,31.7,46.4,25.0,8.3,4.8,18.5,24.6,104.0,27.0,35.0,47.0,-1.87,0.38,-1.49,102.7,104.6,-1.9,98.7,0.304,0.044,0.516,1982
16,Chicago Bulls,82,242.4,44.6,90.1,0.495,0.7,2.4,0.299,43.9,87.7,0.501,18.7,25.0,0.747,13.8,27.1,41.0,24.9,9.8,5.7,15.3,27.1,108.6,26.5,34.0,48.0,-2.02,0.45,-1.57,106.6,108.6,-2.0,99.0,0.378,0.032,0.557,1982
17,New York Knicks,82,241.8,43.2,85.6,0.505,0.6,2.0,0.304,42.6,83.5,0.509,21.9,28.9,0.757,13.7,28.9,42.6,25.5,8.6,4.4,17.8,24.6,108.9,28.0,33.0,49.0,-2.67,0.52,-2.15,106.0,108.6,-2.6,99.5,0.302,0.03,0.535,1982
18,Kansas City Kings,82,242.4,42.6,85.2,0.5,0.6,1.9,0.304,42.0,83.2,0.505,24.5,32.4,0.756,14.3,31.1,45.4,22.6,8.6,5.5,19.6,26.0,110.2,24.0,30.0,52.0,-3.1,-0.15,-3.25,104.2,107.2,-3.0,101.8,0.296,0.018,0.533,1982
19,Dallas Mavericks,82,240.6,43.0,84.8,0.508,0.4,1.7,0.225,42.7,83.1,0.513,22.5,30.4,0.741,13.5,28.8,42.3,24.2,7.8,6.2,16.7,27.4,109.0,24.4,28.0,54.0,-4.43,-0.06,-4.48,105.9,110.4,-4.5,98.5,0.328,0.026,0.519,1982
20,Utah Jazz,82,241.2,46.8,91.8,0.509,0.6,2.4,0.255,46.1,89.4,0.516,22.4,30.1,0.745,15.3,31.7,47.0,26.2,8.1,5.1,17.2,25.0,116.6,24.9,25.0,57.0,-5.66,0.03,-5.63,106.2,111.7,-5.5,103.9,0.306,0.013,0.538,1982
21,San Diego Clippers,82,240.9,45.6,86.6,0.526,0.4,1.8,0.247,45.2,84.9,0.532,24.2,32.3,0.751,12.6,27.8,40.4,26.0,9.4,5.9,16.3,25.9,115.9,25.4,17.0,65.0,-7.39,0.34,-7.05,106.6,113.8,-7.2,101.4,0.33,0.048,0.547,1982
22,Cleveland Cavaliers,82,241.5,44.0,85.9,0.512,0.5,1.6,0.298,43.5,84.3,0.516,23.2,30.8,0.754,13.7,30.8,44.6,26.5,8.0,5.9,17.1,25.3,111.7,26.1,15.0,67.0,-8.51,0.74,-7.77,103.3,111.8,-8.5,99.3,0.297,0.019,0.51,1982
23,League Average 1982,82,241.6,43.3,88.2,0.491,0.6,2.3,0.262,42.7,86.0,0.497,21.3,28.6,0.746,14.3,29.1,43.5,25.2,8.5,5.4,17.7,26.2,108.6,26.1,,,0.0,0.0,0.0,106.9,106.9,,100.9,0.324,0.026,0.539,1982
