,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
11,Milwaukee Bucks*,82,241.8,40.1,83.8,0.479,2.2,6.9,0.321,37.9,76.9,0.493,24.3,31.3,0.774,14.1,29.3,43.5,24.7,8.4,5.4,18.4,22.9,106.8,28.1,44.0,38.0,-0.78,-0.28,-1.06,107.3,108.1,-0.8,98.0,0.318,0.094,0.533,1990
12,Denver Nuggets*,82,241.5,43.8,89.4,0.489,2.0,6.3,0.317,41.8,83.1,0.502,23.6,30.7,0.77,12.5,34.7,47.2,25.3,7.5,5.6,18.5,23.3,113.2,29.5,43.0,39.0,1.41,0.15,1.56,108.0,106.7,1.3,105.4,0.275,0.084,0.523,1990
13,Cleveland Cavaliers*,82,242.4,41.7,87.0,0.479,1.9,6.1,0.312,39.8,80.9,0.492,17.6,23.1,0.761,13.8,29.9,43.7,26.1,8.3,4.6,15.8,23.1,102.9,26.1,42.0,40.0,-0.3,-0.31,-0.62,106.9,107.2,-0.3,95.0,0.315,0.122,0.529,1990
14,Indiana Pacers*,82,242.4,42.5,88.1,0.482,2.1,6.6,0.32,40.4,81.5,0.496,22.0,29.2,0.753,14.3,28.0,42.3,23.7,8.7,3.9,14.5,24.6,109.1,26.4,42.0,40.0,0.16,-0.34,-0.18,111.5,111.4,0.1,97.0,0.343,0.113,0.572,1990
15,Seattle SuperSonics,82,242.7,39.7,81.8,0.486,2.2,6.3,0.342,37.5,75.4,0.498,24.3,30.9,0.786,12.3,26.9,39.2,22.7,7.7,5.0,15.9,21.9,105.9,25.6,41.0,41.0,1.04,0.36,1.4,110.9,109.8,1.1,95.3,0.299,0.09,0.535,1990
16,Atlanta Hawks,82,240.6,41.9,84.6,0.496,2.2,6.5,0.34,39.7,78.1,0.509,21.5,27.8,0.772,14.0,27.3,41.3,26.1,8.2,4.7,15.8,23.9,107.5,28.6,41.0,41.0,1.02,-0.39,0.64,113.0,111.9,1.1,95.8,0.362,0.059,0.547,1990
17,Houston Rockets*,82,241.5,41.5,89.3,0.464,2.0,6.8,0.293,39.5,82.5,0.478,20.4,27.5,0.741,14.3,30.0,44.3,24.5,9.6,4.8,17.4,22.2,105.3,27.9,41.0,41.0,1.46,0.24,1.71,104.8,103.4,1.4,101.2,0.313,0.068,0.531,1990
18,Golden State Warriors,82,240.3,45.9,96.2,0.478,3.2,8.9,0.356,42.7,87.2,0.49,24.4,32.1,0.759,18.2,31.6,49.9,28.4,10.0,5.2,17.3,27.1,119.4,26.0,37.0,45.0,-3.13,0.59,-2.55,109.6,112.6,-3.0,105.9,0.397,0.104,0.563,1990
19,Washington Bullets,82,241.8,42.8,90.3,0.474,1.7,5.8,0.3,41.1,84.5,0.486,22.5,29.0,0.777,14.6,30.5,45.1,23.8,7.9,5.2,14.6,21.7,109.9,27.5,31.0,51.0,-2.16,-0.27,-2.43,107.5,109.7,-2.2,99.4,0.276,0.026,0.519,1990
20,Los Angeles Clippers,82,241.5,41.9,87.9,0.476,2.3,7.0,0.323,39.6,80.9,0.49,21.2,27.5,0.772,14.0,28.9,42.9,25.5,10.1,5.2,16.6,23.8,107.2,24.5,30.0,52.0,-3.39,0.59,-2.8,104.0,107.4,-3.4,99.2,0.359,0.034,0.536,1990
21,Sacramento Kings,82,240.9,41.3,87.3,0.473,2.0,6.2,0.316,39.3,81.1,0.485,22.3,28.3,0.787,14.0,30.9,44.8,24.7,8.6,4.8,14.2,21.2,106.8,26.4,23.0,59.0,-5.06,0.65,-4.41,104.8,110.0,-5.2,96.7,0.278,0.092,0.527,1990
22,Minnesota Timberwolves,82,242.1,37.6,77.9,0.482,1.6,4.8,0.33,36.0,73.2,0.492,22.7,29.5,0.768,12.8,28.3,41.1,22.9,7.0,6.0,16.7,21.3,99.4,26.2,22.0,60.0,-4.23,0.63,-3.6,103.6,108.2,-4.6,91.1,0.311,0.043,0.499,1990
23,Charlotte Hornets,82,240.9,41.9,84.4,0.497,1.6,5.1,0.314,40.3,79.3,0.509,22.7,29.0,0.784,13.0,33.2,46.2,25.2,7.8,4.7,16.8,21.4,108.2,25.6,19.0,63.0,-7.82,0.81,-7.0,102.0,109.9,-7.9,98.1,0.274,0.085,0.511,1990
24,Miami Heat,82,240.6,41.7,85.5,0.488,1.9,5.6,0.342,39.8,79.9,0.498,25.0,33.1,0.755,13.7,30.1,43.8,25.3,10.5,5.8,18.0,21.7,110.3,24.7,18.0,64.0,-9.72,0.13,-9.59,99.3,108.9,-9.6,101.0,0.276,0.041,0.501,1990
25,Orlando Magic,82,241.5,47.1,94.6,0.498,2.4,6.8,0.353,44.7,87.8,0.509,23.1,30.5,0.758,14.3,31.3,45.6,28.5,9.0,6.8,14.8,25.1,119.8,26.5,18.0,64.0,-8.91,0.19,-8.73,105.8,114.3,-8.5,104.1,0.362,0.052,0.521,1990
26,New Jersey Nets,82,240.3,41.5,85.6,0.485,1.7,5.1,0.336,39.8,80.5,0.494,23.2,30.4,0.765,14.0,31.6,45.5,22.8,9.4,5.8,17.3,23.0,108.0,26.6,17.0,65.0,-7.87,0.05,-7.82,100.7,108.6,-7.9,99.3,0.317,0.068,0.486,1990
27,League Average 1990,82,241.5,41.5,87.2,0.476,2.2,6.6,0.331,39.3,80.6,0.488,21.8,28.5,0.764,13.8,29.3,43.1,24.9,8.5,5.1,16.1,23.3,107.0,27.1,,,0.0,0.0,0.0,108.1,108.1,,98.3,0.327,0.076,0.537,1990
